solution_id,method,total_budget,gdp_gain,inequality,emission,net_cyber_risk,NMM_I,NMM_D,NMM_AI,NMM_H,RRD_I,RRD_D,RRD_AI,RRD_H,NCC_I,NCC_D,NCC_AI,NCC_H,CH_I,CH_D,CH_AI,CH_H,SE_I,SE_D,SE_AI,SE_H,MD_I,MD_D,MD_AI,MD_H
random_4339,random,49960.87968834939,47136.1076774502,1600.6140845018024,5662.982444187333,-3036.5272589488895,24.736358143632224,8999.590000000004,117.51689367344379,313.9745845066077,1055.5971755834496,0.0,2736.0017734362173,3540.7735021023796,3057.8561902399583,499.59000000000486,1060.745411162866,2092.257215967861,0.03631403403584627,11999.590000000004,0.00030209649906089104,0.024363834309684286,49.78426245845058,0.0,281.445195733561,7799.587064922181,70.6355334319453,3999.5900000000047,239.33306542482708,2022.2144815971526
random_829,random,48261.99869954466,47112.2253127585,1997.1764483064246,4107.3522547606635,-2815.134539705292,3.217960975368796,8999.590000000004,0.8890206336776115,32.231684419545935,111.75452404821704,0.0,943.0621759867373,6427.688418887168,364.82880620430103,499.59000000000486,805.6312397861666,3370.5128314634885,0.031561154460241,11999.590000000004,0.008268745480809107,0.0981325521640072,1231.1404485591397,0.0,3007.123037137535,1378.1385227803012,188.4583343898427,3999.5900000000047,91.930456582922,4806.89327523813
random_2853,random,49768.41953538597,47084.73262054388,1565.0710339355173,4349.809412437402,-3322.761290305694,5.646858360009137,8999.590000000004,2.0443436319273744,43.16491841410959,2.376467466415274,0.0,3410.6814174602605,4624.236831817347,162.69473605866403,499.59000000000486,1392.212672604734,4642.566596926481,0.03173355644236827,11999.590000000004,0.14286082630136196,0.10259475986176331,402.84069584172676,0.0,193.6304777676066,7932.638386341544,1031.3928531459012,3999.5900000000047,146.82051277639056,276.8345776302294
random_2535,random,49898.305973788556,47081.005590259214,1489.570064181432,5623.727291057205,-2816.850822046751,15.274083694249768,8999.590000000004,0.6948361130930392,86.08241073754479,175.65453993777408,0.0,897.4136155909956,5682.280857273701,933.468160703998,499.59000000000486,1770.6584722870757,3464.2067115887867,0.12589219007915092,11999.590000000004,0.02515984383240031,0.09646789500678529,2183.0358210108816,0.0,1383.993651775282,3504.237510489389,1037.1451888543086,3999.5900000000047,447.3210784767256,2818.2315153258123
random_2661,random,49377.12704459051,47020.83915649801,1942.1760341801698,4143.580708098324,-3447.624468942134,180.16275231188024,8999.590000000004,606.2329524736242,499.8876879751473,174.28974422703556,0.0,280.39369720618316,7008.553681798812,995.7963833122299,499.59000000000486,1041.70064059565,4562.172278439881,0.017191139192168917,11999.590000000004,0.02008930994300687,0.06977752755043412,274.71501943440177,0.0,2148.3956442174003,3249.1800079589693,547.8994642825644,3999.5900000000047,172.87314577234378,2136.40688660768
random_1926,random,49791.304225233966,46977.07677654369,1691.2902348430998,4099.436085274314,-4414.348057535132,5.424284333619657,8999.590000000004,11.082978919293192,221.7350071569443,9.439483686485097,0.0,8.982765212333137,5282.599505836442,2608.786447702104,499.59000000000486,156.8366634122689,3816.923385767889,0.02617851162683754,11999.590000000004,0.00451667053074556,0.04199741873620494,1068.213499940399,0.0,1443.794136470263,6220.020217724863,527.6659863376443,3999.5900000000047,527.3582629436537,2384.008907188855
random_1184,random,49361.83690587219,46963.39868419324,2268.827990470991,3963.509070236015,-3591.288884484691,3.387983449597658,8999.590000000004,2.3466509811995016,710.3645237592644,1894.968260324363,0.0,2481.912360516706,1190.9422044551036,221.3931995405355,499.59000000000486,507.5469968655691,8543.490831843215,0.028689158677613655,11999.590000000004,0.015048653224763347,0.05850009776973543,344.29781048856813,0.0,304.35897921779946,6294.431694785301,80.31801352533945,3999.5900000000047,453.65307425358947,829.9620839563426
random_2982,random,49795.928345011744,46954.98466005942,2265.9203718950325,3329.3666017971586,-4684.776711749811,13.286339113207285,8999.590000000004,10.513374026440141,84.5254718850887,1449.9985139358923,0.0,968.9367641016784,4586.6954011633625,156.23138278942176,499.59000000000486,305.0534550474113,9627.314966454474,0.004041079710126364,11999.590000000004,0.004522882271524489,0.021734912930099465,1658.7905508207982,0.0,75.52045180982343,3328.0797353219173,442.919573367577,3999.5900000000047,261.2378335012313,1328.4342327984875
random_4981,random,49722.50407427129,46886.561018209846,2400.689419819793,2971.5462558886516,-4339.617831217267,96.01330252573865,8999.590000000004,46.391409515197935,721.1945829325443,375.6798407231706,0.0,484.95454778248853,4847.595014018147,577.4585932471821,499.59000000000486,1977.1728177991736,3018.112125431689,0.006368756973836878,11999.590000000004,0.04255786760527426,0.02896669367458913,172.60904557106113,0.0,185.04529007421678,5520.96650302913,59.07052435180063,3999.5900000000047,499.20734049493325,5642.595243456538
random_883,random,49057.3549784006,46820.082572983825,2217.3142519653697,3223.089367316372,-4163.231069104541,7.946035568933282,8999.590000000004,35.408197604285824,40.171649786277705,371.4854450146187,0.0,733.1935806100878,3959.773262690869,1008.5193734196719,499.59000000000486,223.04746084591196,6059.861029004485,0.11497500280492533,11999.590000000004,0.06252962702956755,0.20505963724908763,331.53786008687933,0.0,2242.7185844699475,7523.275353312996,81.83660762196365,3999.5900000000047,170.02151350590574,769.816460590669
random_1151,random,48539.60234444593,46702.710886784495,1870.0259063388294,3446.7808092194555,-3881.609880551018,0.2011854785758058,8999.590000000004,6.194536928191745,784.1925859347917,168.22535240245634,0.0,8.87899050931685,7882.348200855393,1709.6739484214027,499.59000000000486,273.639563306918,5593.093378306989,0.07318061029125045,11999.590000000004,0.07758761776592024,0.026090595505554197,165.2775673014865,0.0,2781.7165175893097,2523.0967261284036,151.83406501861305,3999.5900000000047,240.08570648349922,752.6071609569995
random_1345,random,49867.34952659723,46623.64695374944,2148.6759606420414,3504.98167492603,-4970.700564621618,14.152588246673057,8999.590000000004,8.524642878877161,95.63810771720064,989.2014611627334,0.0,728.700529752971,3437.746428889519,2499.4535312369117,499.59000000000486,426.95459107070656,5077.609020316807,0.023659287533353297,11999.590000000004,0.13855754874070622,0.12587135695651883,52.46358729210207,0.0,466.5833022378256,9550.49010713393,165.4620058841589,3999.5900000000047,23.71454542879053,832.0069891547755
random_4342,random,49532.22288838554,46543.59718019211,1609.6892658702661,4315.194567615369,-3607.6759326990887,16.615164276264384,8999.590000000004,75.76446859188236,248.15880512817847,818.2080545932874,0.0,62.92345880365961,5584.445273171887,517.0213792122007,499.59000000000486,120.65191377651999,5132.477913078069,0.012337333382895695,11999.590000000004,0.016278653764952165,0.06170642249585644,1929.5594235662006,0.0,1778.8951093943094,3805.305442140517,197.62936697605184,3999.5900000000047,1399.2790684879412,2346.837724778911
random_269,random,48918.54280150477,46211.382070413696,2020.434230705745,3992.8554509394285,-4192.163852707267,203.85122620066892,8999.590000000004,168.80325259813114,995.2854505826331,2521.674971177635,0.0,843.952040950568,1864.5408694566854,16.33032504543789,499.59000000000486,60.09216302460302,6209.871429396368,0.03555207110751802,11999.590000000004,0.01123595854006639,0.3169085410697814,1775.5063751231264,0.0,197.650546518947,4602.226088625613,541.0374966607342,3999.5900000000047,89.56347131305341,3329.433398259835
random_2830,random,48407.97641374223,46114.444703440415,2122.199192279975,3573.5980452029207,-4096.566023966525,1.2512718348020764,8999.590000000004,4.293763427410342,21.464542616492967,1016.3937631426347,0.0,944.4258275062401,3041.0383556256274,1034.1795710557678,499.59000000000486,143.39105727950349,7867.141066001907,0.008686363833928087,11999.590000000004,0.008644594802255915,0.07718053650661277,1883.2816136314716,0.0,596.5002041051396,2803.3773980359065,128.31138762929857,3999.5900000000047,35.77786081194402,3388.6942195429256
random_3364,random,48652.60601481605,46033.22434773286,1959.18965604173,3942.900787199529,-4291.622898371305,287.10233780590545,8999.590000000004,8.702034515188831,800.0323089203246,1276.0249928505584,0.0,231.98188100260478,5823.009541722543,918.7571011392981,499.59000000000486,156.9088876935417,5282.866118983278,0.022941163558951053,11999.590000000004,0.0251148179616993,0.03956917425771858,738.8793605481395,0.0,1237.4087940996576,4235.02848388689,1291.9391163994574,3999.5900000000047,18.375014417314997,847.1424156755448
random_2391,random,49571.02932130506,45946.42324312523,2075.8023054487926,3769.8321555783136,-4166.779047118758,46.81576518777449,8999.590000000004,10.711493017162546,50.72412083870898,665.1445202862984,0.0,744.8320048620502,4559.813420147484,1132.0252098190342,499.59000000000486,1485.633072560052,1927.1896947870337,0.02395145145343127,11999.590000000004,0.03238655044934867,0.2850704293980262,381.17528346131445,0.0,461.95350440007576,9062.020001662564,259.2839885227349,3999.5900000000047,576.6600278485706,2708.3458054728885
random_1080,random,49530.78729653511,45894.78390562771,1921.6740023216237,3964.5700759241013,-4242.438649212595,19.741706316692273,8999.590000000004,118.00101657370398,1081.9135254126977,18.652741260262506,0.0,70.27989216606449,5455.912908775644,970.3399663627775,499.59000000000486,1541.346513311752,3889.3167542950705,0.024277052070080508,11999.590000000004,0.01997113730168521,0.10642744128900555,2877.592668290756,0.0,262.47447495270296,5171.361588055206,242.32983211382958,3999.5900000000047,159.15133913059478,2153.8616938866826
random_2956,random,49631.465650856975,45816.78575158976,1588.832232220633,5448.890648770373,-3907.9039396559983,73.55019447696152,8999.590000000004,75.29169001924329,162.26484644332453,19.4087605320728,0.0,332.4831289530536,4718.37892914307,38.89472821880534,499.59000000000486,247.44848191020748,7224.446499394246,0.020983334068263606,11999.590000000004,0.0005855003423040493,0.010280506943677893,4584.784218673338,0.0,74.43148882458499,3208.6611006777293,2667.759000386825,3999.5900000000047,512.9212903631227,192.34944349902156
