episode,reward,smoothed_reward
776,8.185348877621246,8.513831328530742
777,8.108399972025612,8.515881111448614
778,8.82298358217209,8.517214843696205
779,7.869065833696625,8.50820382042252
780,8.216879844886426,8.507342581282414
781,8.697579474655141,8.507415747530967
782,8.215991938016654,8.506713937101111
783,8.744433567187318,8.508831228658254
784,8.459802768146078,8.510139288561398
785,6.275487383839533,8.491955443140279
786,8.8056985276364,8.502386538920469
787,8.707001967912753,8.502370357292504
788,8.396143604666975,8.501513149341882
789,9.044073852097652,8.503868951120273
790,8.7913115561776,8.504121173728894
791,8.567508784517097,8.509961074711173
792,8.155396669913035,8.502223739585679
793,8.36111402919536,8.506178524207936
794,7.823284958556103,8.496814581917073
795,8.875072511113501,8.500233262561114
796,8.877448228254943,8.504291289050915
797,8.587355054151484,8.505927400756486
798,8.57693596690148,8.50725115070156
799,8.39378973030311,8.50296605778101
800,8.777175384756243,8.503084398660684
801,8.916475308605232,8.516004090434958
802,8.41034689660431,8.516887237450668
803,8.770690027047815,8.516130848479685
804,7.584811231653583,8.519495346944668
805,8.64690092232381,8.517856558522903
806,8.675055480752883,8.517645924785523
807,8.726925377563958,8.520772330806672
808,8.33006377239535,8.518494577600306
809,8.515863346437044,8.516425643232212
810,8.740213496593576,8.514878859866114
811,8.77515705260758,8.522567921427969
812,8.695949732878976,8.523498207848792
813,8.417953500443874,8.529184865569382
814,8.632380041656594,8.527410010845461
815,8.930330987838708,8.52697518135376
816,8.280908933840918,8.522158069979978
817,7.160381629978733,8.506497717486106
818,8.628552906706432,8.516687497395049
819,7.404634844624526,8.50471340218553
820,8.375498370140273,8.498494179078829
821,8.481791540147764,8.495236066083535
822,8.121727250882808,8.487904472391158
823,8.182363900406667,8.483762791944699
824,8.742076083032488,8.487054955675337
825,9.012080161052904,8.49040315577264
826,8.686147165611574,8.48937336044354
827,8.796169344539301,8.489153001934294
828,8.940906125669187,8.489844742885502
829,8.152796699765688,8.486087589239455
830,8.648609824910437,8.491318693533728
831,7.686210978694249,8.478507009445563
832,7.524937354799291,8.469607911559635
833,8.573405900262385,8.48004727093238
834,8.904819392794868,8.480133482514987
835,8.63184209895144,8.477136430202728
836,8.382896632656477,8.476608712397644
837,8.60975551146518,8.47540655430076
838,9.020677923770016,8.479732324706829
839,8.532600594050278,8.481204055459415
840,8.834880969890287,8.484115051338932
841,7.799655823391767,8.478350054768532
842,8.372812482501379,8.475790088163915
843,8.520914486675107,8.478138065442117
844,7.185552175800601,8.46743313706501
845,7.9081938660339315,8.45582824609882
846,8.459693225005323,8.456664147738204
847,6.85591978979432,8.438579320153474
848,8.634037846011989,8.43661535018135
849,8.741164605139641,8.437750790896835
850,8.74500223929704,8.435225757941328
851,6.841884820379725,8.414317263872537
852,7.187430324587251,8.396410315358612
853,8.645867905683321,8.39923001569229
854,8.331141786659513,8.402857893552403
855,8.651288774026733,8.401996329359628
856,8.796465266720293,8.404159124071079
857,8.645189435679503,8.413917672018233
858,8.310087048201236,8.411635845465497
859,8.252259294224679,8.40384297315786
860,8.960963423971403,8.408810875800032
861,8.639778673380105,8.409756050941912
862,8.477519476633438,8.406695583319207
863,8.26830601097472,8.409086827711613
864,8.603360510220929,8.409381253773399
865,8.672028071528306,8.411974207300277
866,8.766577925215886,8.412098670370924
867,8.912038990563383,8.416941924078861
868,8.474898029947875,8.414420176862926
869,8.511523009046552,8.413050531866068
870,7.946496636034191,8.410141287117991
871,8.621193104059897,8.408976601476406
872,8.897084229986346,8.409462741989334
873,8.628022845322677,8.411360110351403
874,8.42873077971904,8.40568917730509
875,7.314226548423445,8.404283828432895
876,8.720889922665462,8.409639238883337
877,8.89422054583881,8.417497444621468
878,7.855259934871042,8.407820208148458
879,8.417317819977601,8.413302728011269
880,8.258262319149084,8.413716552753895
881,8.685208938514519,8.413592847392488
882,8.567397233765128,8.417106900349973
883,8.86785598628816,8.41834112454098
884,8.755379371964253,8.421296890579164
885,8.524311119702727,8.443785127937794
886,8.984468486876285,8.445572827530194
887,8.252234493709334,8.44102515278816
888,7.314867388818679,8.430212390629677
889,8.272795415522982,8.42249960626393
890,8.479713905679445,8.419383629758949
891,8.712430445334471,8.420832846367121
892,8.691739638658598,8.426196276054577
893,8.778251930943469,8.43036765507206
894,8.462131270460986,8.436756118191107
895,8.40035214434749,8.432008914523449
896,7.9852731546787314,8.423087163787686
897,8.85688612793155,8.425782474525487
898,8.315134038268296,8.423164455239155
899,8.540506756514512,8.424631625501268
900,8.512687842314207,8.421986750076849
901,8.475996669671932,8.417581963687516
902,8.68442483757191,8.420322743097191
903,8.94039616656544,8.422019804492368
904,8.391590357283453,8.430087595748667
905,8.267758171113096,8.426296168236558
906,8.780110982770985,8.42734672325674
907,8.433467776095828,8.424412147242059
908,8.370031831122937,8.424811827829336
909,8.660391200613809,8.426257106371102
910,8.791492949217284,8.42676990089734
911,8.689651826628166,8.425914848637545
912,8.773391617194712,8.426689267480702
913,8.644165150834116,8.428951383984604
914,8.45492689584235,8.427176852526463
915,8.560557356497092,8.423479116213047
916,7.908469885189031,8.419754725726527
917,8.496028436325156,8.43311119378999
918,8.683867308867557,8.433664337811603
919,8.483462994545206,8.444452619310809
920,8.156619965584943,8.442263835265257
921,8.690245363443086,8.44434837349821
922,8.22463581979801,8.445377459187362
923,7.5946668549922896,8.439500488733218
924,8.576843374465637,8.43784816164755
925,5.836051025274693,8.406087870289767
926,8.72831690501182,8.40650956768377
927,8.652145556268994,8.405069329801067
928,8.198614316736755,8.397646411711742
929,8.55802971713668,8.401698741885452
930,8.7235061021885,8.402447704658233
931,8.64720096075137,8.412057604478806
932,9.069367365909732,8.427501904589908
933,8.732275199248935,8.429090597579775
934,9.137793914068803,8.431420342792514
935,8.260597511043509,8.427707896913434
936,8.537605667355953,8.429254987260428
937,8.72354258695886,8.430392858015367
938,8.53295483330032,8.425515627110668
939,8.83034405271586,8.428493061697324
940,8.289896404877377,8.423043216047196
941,8.74992838768501,8.432545941690128
942,8.955775266454168,8.438375569529656
943,7.1857223218934605,8.42502364788184
944,8.747037694805933,8.440638503071893
945,8.090292187569787,8.442459486287252
946,8.438948644338133,8.442252040480579
947,8.741638358831166,8.461109226170947
948,8.632754889344746,8.461096396604276
949,8.999276297295806,8.463677513525838
950,8.978088884924107,8.466008379982107
951,8.425093834134936,8.481840470119659
952,8.684846101154248,8.49681462788533
953,8.020619636025536,8.490562145188752
954,8.676694636257158,8.494017673684729
955,8.734638095634134,8.494851166900803
956,8.588262620701261,8.492769140440611
957,8.581763453381827,8.492134880617636
958,8.876887341306302,8.497802883548687
959,8.752203764801632,8.502802328254456
960,8.814589846382276,8.501338592478564
961,8.252964719518525,8.497470452939949
962,8.831141356183295,8.501006671735446
963,8.81951188519259,8.506518730477627
964,8.42327847783027,8.50471791015372
965,8.835692259685475,8.50635455203529
966,8.525376869007703,8.50394254147321
967,8.670654050482558,8.501528692072402
968,8.912615858939828,8.50590587036232
969,8.528214936915555,8.50607278964101
970,8.397990614395146,8.51058772942462
971,8.639659478047909,8.5107723931645
972,7.66648675681569,8.498466418432793
973,8.461319970717348,8.49679938968674
974,8.418559640278662,8.496697678292335
975,8.238930508777555,8.505944717895877
976,8.857878839309619,8.50731460706232
977,8.115075141089479,8.499523153014826
978,8.529133370927372,8.50626188737539
979,8.799246624979457,8.510081175425407
980,7.562530434464303,8.50312385657856
981,8.748043962604147,8.503752206819456
982,8.448150308906776,8.502559737570872
983,8.77448837019052,8.501626061409896
984,8.68173152865441,8.500889582976798
985,9.07765225822567,8.506422994362028
986,8.3972924212941,8.500551233706206
987,8.767174522420532,8.505700633993317
988,8.197886815210337,8.514530828257234
989,8.751473471823328,8.519317608820238
990,9.000993946400463,8.524530409227447
991,7.52930939886306,8.512699198762734
992,8.806391137949902,8.513845713755646
993,7.886626019787832,8.50492945464409
994,8.344705892635673,8.503755200865836
995,8.642744530766882,8.50617912473003
996,8.931080711024803,8.515637200293492
997,8.115768617633748,8.508226025190513
998,8.490651956034643,8.509981204368177
999,8.28479377907933,8.507424074593825
1000,8.694444368821808,8.509241639858901
1001,8.642793753227064,8.510909610694451
1002,8.314867164685799,8.50721403396559
1003,8.319237908458012,8.501002451384517
1004,8.975035956160351,8.506836907373286
1005,8.900841026651776,8.513167735928674
1006,8.612725473058472,8.511493880831548
1007,8.091578407673039,8.50807498714732
1008,8.051110861751734,8.504885777453607
1009,8.689934133381405,8.505181206781284
1010,8.593840052502774,8.50320467781414
1011,8.81956327038012,8.50450379225166
1012,8.512007275408312,8.501889948833794
1013,8.645195614978894,8.501900253475243
1014,8.493911258670776,8.502290097103527
1015,9.066542041772617,8.50734994395628
1016,8.236381333727346,8.510629058441666
1017,8.386849629348482,8.509537270371899
1018,8.620874432489325,8.508907341608115
1019,8.02091798143896,8.504281891477053
1020,8.382711532771264,8.506542807148916
1021,8.387283235122029,8.503513185865705
1022,8.608733171150792,8.507354159379233
1023,8.380930436700167,8.515216795196313
1024,8.365862116045912,8.513106982612115
1025,8.405256242245,8.538799034781817
1026,8.064636466225624,8.532162230393958
1027,8.625773717008414,8.53189851200135
1028,8.950727474421955,8.539419643578203
1029,8.371945465311233,8.537558801059948
1030,8.45570416171746,8.534880781655238
1031,8.629744513635547,8.534706217184079
1032,8.409238222598733,8.52810492575097
1033,8.31525588153421,8.523934732573823
1034,8.583590715608501,8.518392700589219
1035,8.86444267961751,8.524431152274959
1036,8.375968438178534,8.522814779983184
1037,8.8035466052826,8.523614820166422
1038,8.775391973446405,8.526039191567884
1039,8.325730542103793,8.520993056461762
1040,8.141370182200225,8.51950779423499
1041,8.973222415344448,8.521740734511585
1042,8.84203201884901,8.520603302035534
1043,8.155489690741359,8.530300975724012
1044,8.922488100922541,8.532055479785178
1045,7.993554512803048,8.531088103037511
1046,8.379101061818265,8.530489627212313
1047,8.71449087058789,8.53021815232988
1048,8.657313595774804,8.53046373939418
1049,8.711489013299719,8.527585866554219
1050,8.75057703294515,8.52531074803443
1051,8.484646800104333,8.525906277694125
1052,8.373768810345808,8.522795504786039
1053,8.662475455727478,8.529214062983058
1054,8.421681980217123,8.52666393642266
1055,7.734280571025196,8.51666036117657
1056,7.962158875527145,8.510399323724828
1057,8.492624949079456,8.509507938681804
1058,8.659181374355658,8.507330879012299
1059,8.572575424665487,8.505534595610937
1060,8.05822410171351,8.497970938164249
1061,8.15935410717587,8.497034832040821
1062,8.753823281225543,8.496261651291245
1063,8.795246529827704,8.496018997737595
1064,8.714225279354729,8.49892846575284
1065,8.93455779753993,8.499917121131386
1066,8.734833053978988,8.502011682981099
1067,8.317681709953607,8.498481959575809
1068,8.60557353040601,8.49541153629047
1069,8.511469020247937,8.495244077123793
1070,8.83420908209246,8.499606261800768
1071,8.663228931504912,8.499841956335338
1072,8.979989086712905,8.51297697963431
1073,8.56310786743014,8.513994858601437
1074,8.919889577542024,8.51900815797407
1075,8.864569902204162,8.525264551908338
1076,8.63776366477916,8.523063400163032
1077,8.3738616730171,8.525651265482308
1078,8.729456319496206,8.527654494967997
1079,8.24730159433928,8.522135044661596
1080,6.761160631049832,8.514121346627451
1081,8.523669455392659,8.511877601555335
1082,8.549503230103612,8.512891130767304
1083,8.875801015282196,8.513904257218222
1084,8.400192512934781,8.511088867061025
1085,9.005584230155064,8.510368186780319
1086,8.860630292709967,8.515001565494478
1087,8.695024919457232,8.514280069464844
1088,8.431689921813382,8.516618100530875
1089,8.571704101040895,8.51482040682305
1090,8.460530147525429,8.5094157688343
1091,8.72941908548774,8.521416865700548
1092,8.205937952300058,8.515412333844047
1093,8.885479153584253,8.525400865182013
1094,8.873281969990138,8.530686625955559
1095,8.762649472284616,8.531885675370734
1096,8.441506853448587,8.526989936794973
1097,8.918399026077976,8.535016240879415
1098,8.605267169265746,8.536162393011725
1099,8.56379256695615,8.538952380890494
1100,8.592875909970047,8.537936696301976
1101,8.885419269764146,8.540362951467348
1102,8.5804479700911,8.5430187595214
1103,8.56024011740251,8.545428781610845
1104,8.792340289793906,8.543601824947181
1105,8.768955780164406,8.542282972482306
1106,8.876256124005714,8.54491827899178
1107,8.807169930983004,8.552074194224879
1108,8.295166522315002,8.554514750830512
1109,8.326693317386239,8.55088234267056
1110,9.094732879473739,8.55589127094027
1111,8.350860348592677,8.551204241722395
1112,8.27468633639053,8.548831032332217
1113,8.578046772926026,8.548159543911687
1114,8.386318667177004,8.54708361799675
1115,8.50222925463535,8.541440490125378
1116,8.538070919622593,8.54445738598433
1117,8.005712552357725,8.540646015214422
1118,8.951881362650537,8.543956084516036
1119,8.623725110131302,8.549984155802958
1120,8.038022093145909,8.546537261406705
1121,8.216332315434611,8.54482775220983
1122,8.233859793373911,8.541079018432063
1123,8.594829815938521,8.543218012224447
1124,7.735246589329074,8.536911856957277
1125,8.894734026579972,8.541806634800627
1126,8.63079332736604,8.54746820341203
1127,8.487571496970691,8.546086181211654
1128,8.525947271797156,8.541838379185405
1129,8.821954867810806,8.546338473210403
1130,8.590247017079285,8.547683901764021
1131,8.947081076675452,8.55085726739442
1132,8.429749627869397,8.551062381447124
1133,8.391153433809201,8.551821356969874
1134,9.089232326159891,8.55687777307539
1135,8.658036285709112,8.554813709136305
1136,8.35752233798952,8.554629248134415
1137,8.471443473538338,8.551308216816972
1138,8.307410318756355,8.546628400270071
1139,8.468527748343638,8.54805637233247
1140,8.813166513752066,8.55477433564799
1141,8.976867239914682,8.554810783893691
1142,8.53178842543778,8.551708347959579
1143,7.567950777851948,8.545832958830685
1144,8.311684916083015,8.53972492698229
1145,8.427843976192248,8.544067821616181
1146,8.76503767479213,8.54792718774592
1147,8.44806995528656,8.545262978592907
1148,8.295419813805228,8.541644040773212
1149,8.366504133675484,8.538194191976968
1150,8.80066388754374,8.538695060522956
1151,8.419108867892687,8.538039681200837
1152,8.838684309722302,8.542688836194605
1153,9.069437577455798,8.546758457411887
1154,8.39166983608858,8.546458335970602
1155,8.61675828294031,8.555283113089752
1156,8.934738602301612,8.565008910357498
1157,8.624010068176068,8.566322761548465
1158,8.506467017791584,8.564795617982822
1159,8.936026823323818,8.568430131969405
1160,8.894380376348893,8.576791694715759
1161,8.69635885638369,8.582161742207838
1162,8.271850328333844,8.57734201267892
1163,8.974306838067989,8.579132615761324
1164,8.94032586824961,8.581393621650273
1165,8.396333195729163,8.576011375632165
1166,8.76043869866799,8.576267432079055
1167,8.254560115926392,8.575636216138783
1168,8.774886195185358,8.577329342786577
1169,8.64439364310856,8.578658589015182
1170,8.222052986118927,8.572537028055448
1171,8.292329420042206,8.56882803294082
1172,8.804097322744983,8.567069115301141
1173,8.654672828611202,8.567984764912952
1174,9.050749052255979,8.569293359660092
1175,8.42180273455532,8.564865687983602
1176,8.556539560334032,8.564053446939152
1177,8.356551893015483,8.563880349139135
1178,8.485337762115861,8.561439163565332
1179,8.97930789212913,8.568759226543229
1180,8.42754612367732,8.585423081469504
1181,8.630312174352227,8.5864895086591
1182,8.559580373297281,8.586590280091038
1183,8.211136465457594,8.57994363459279
1184,8.640773173747052,8.582349441200913
1185,8.72598694828344,8.579553468382198
1186,8.291393705750316,8.573861102512602
1187,8.552452087795539,8.572435374195985
1188,8.01927165175225,8.568311191495372
1189,8.776089842533079,8.570355048910296
1190,8.76345014679281,8.573384248902968
1191,8.244537898695807,8.568535437035049
1192,8.18526924561039,8.568328749968153
1193,8.641077645082909,8.56588473488314
1194,8.17533402736375,8.558905255456875
1195,8.677627170619896,8.558055032440228
1196,8.563445641373322,8.559274420319475
1197,8.890827054432707,8.558998700603023
1198,8.675749781931613,8.559703526729681
1199,8.910574081597208,8.563171341876092
1200,8.463348727818623,8.561876070054577
1201,8.581831581589604,8.558840193172832
1202,8.955619330431354,8.562591906776234
1203,8.664731409900853,8.563636819701218
1204,7.560947813322389,8.551322894936503
1205,8.636829934666485,8.550001636481523
1206,8.656690304400659,8.547805978285474
1207,8.438422722328742,8.54411850619893
1208,8.597902638840194,8.547145867364183
1209,8.673726195530246,8.550616196145622
1210,7.818173851274765,8.537850605863632
1211,8.524348905217284,8.539585491429879
1212,8.755664653247605,8.54439527459845
1213,8.699300986055473,8.545607816729746
1214,8.58498052624099,8.547594435320384
1215,8.236809906452423,8.544940241838555
1216,8.715215357476767,8.546711686217096
1217,8.907528520838325,8.555729845901903
1218,8.774896803467001,8.553960000310067
1219,8.462658597192,8.552349335180674
1220,7.0977967926415015,8.54294708217563
1221,8.009850099659435,8.540882260017879
1222,8.552010399625113,8.54406376608039
1223,8.28683518823129,8.540983819803317
1224,7.656628265203989,8.540197636562068
1225,8.555640404677373,8.53680670034304
1226,8.785114081925574,8.538349907888637
1227,8.60230161921821,8.539497209111111
1228,8.903888183732198,8.543276618230463
1229,8.712163566656775,8.542178705218921
1230,8.457750847325482,8.540853743521383
1231,8.749565246594358,8.538878585220573
1232,8.933441311108716,8.543915502052966
1233,8.203173598642284,8.542035703701297
1234,8.945221669524662,8.540595597134944
1235,8.33008456018963,8.537316079879751
1236,8.601707830587362,8.539757934805728
1237,8.787665466731394,8.54292015473766
1238,8.6253871339192,8.546099922889288
1239,8.873877767256461,8.550153423078417
1240,7.670049483289771,8.538722252773793
1241,8.82535642924694,8.537207144667116
1242,8.669627796112785,8.538585538373866
1243,8.554105308940466,8.54844708368475
1244,8.542759618772914,8.55075783071165
1245,8.243455290939403,8.548913943859121
1246,8.26691510715567,8.543932718182758
1247,8.968212022273452,8.549134138852624
1248,8.640285508472399,8.552582795799296
1249,8.734560800060011,8.556263362463143
1250,7.973575572965138,8.547992479317355
1251,8.563491346248513,8.549436304100913
1252,8.681755537760825,8.547867016381298
1253,8.762595369780499,8.544798594304545
1254,8.958790572042298,8.550469801664084
1255,8.607096830811509,8.550373187142796
1256,8.418463507340235,8.54521043619318
1257,7.600786596491258,8.534978201476333
1258,8.67948195144715,8.536708350812889
1259,8.228444202201036,8.529632524601661
1260,8.807590404112984,8.528764624879303
1261,7.272696392109456,8.514528000236561
1262,8.707726816089096,8.518886765114113
1263,8.887085682485514,8.518014553558288
1264,7.7558054214481364,8.506169349090273
1265,8.464327843700001,8.506849295569982
1266,8.76781203589038,8.506923028942206
1267,8.43478300880378,8.50872525787098
1268,9.036358827899631,8.511339984198122
1269,6.8299349871570705,8.493195397638608
1270,8.780734989289199,8.498782217670309
1271,8.534599690999997,8.501204920379887
1272,8.867446877511142,8.50183841592755
1273,8.765250628912314,8.502944193930562
1274,8.838754828057176,8.500824251688574
1275,8.31112143052087,8.49971743864823
1276,8.964250172898467,8.503794544773873
1277,8.41238234518525,8.50435284929557
1278,8.65505452251607,8.506050016899572
1279,8.796372629203843,8.504220664270319
1280,8.880040951785332,8.5087456125514
1281,8.42507803977345,8.506693271205613
1282,8.971575502245948,8.510813222495097
1283,8.80069171982933,8.516708775038815
1284,8.837744249898698,8.518678485800333
1285,8.513711617784322,8.516555732495341
1286,8.527246395045363,8.518914259388291
1287,8.229740908760805,8.515687147597944
1288,8.563727344785123,8.521131704528273
1289,7.4878197700033455,8.508249003802975
1290,8.779141374341512,8.508405916078463
1291,8.357009763777542,8.50953063472928
1292,8.738287471599534,8.515060816989171
1293,8.444921164849328,8.513099252186835
1294,8.706140376874012,8.518407315681937
1295,8.443711746536499,8.516068161441105
1296,8.9326282331779,8.51975998735915
1297,8.787518815138323,8.518726904966206
1298,8.516997786996459,8.517139385016854
1299,8.996113290300686,8.517994777103889
1300,8.133049265683404,8.514691782482538
1301,8.492590427199666,8.513799370938637
1302,7.708314669285764,8.501326324327183
1303,7.546156723355273,8.490140577461727
1304,8.384058589173476,8.498371685220237
1305,8.491298971986668,8.49691637559344
1306,7.637824250151403,8.486727715050947
1307,8.03654862172047,8.482708974044863
1308,8.511765332132326,8.481847600977785
1309,8.41356673533358,8.479246006375819
1310,8.326056381983127,8.484324831682903
1311,8.420177884405039,8.483283121474779
1312,8.738274629528773,8.48310922123759
1313,8.960039953980457,8.48571661091684
1314,8.258487972246263,8.482451685376894
1315,8.646347987762855,8.486547066189997
1316,8.398178231021438,8.483376694925445
1317,8.72599516882931,8.481561361405355
1318,8.514374206981453,8.478956135440498
1319,8.497845309893357,8.479308002567512
1320,7.230366479269141,8.480633699433788
1321,7.831415344827165,8.478849351885465
1322,8.234003767986719,8.475669285569083
1323,8.08496722934662,8.473650605980236
1324,8.648842385691186,8.483572747185107
1325,8.86058642747536,8.486622207413088
1326,8.47537706232468,8.483524837217079
1327,8.810889498771099,8.485610716012609
1328,8.520656419542938,8.481778398370714
1329,8.520057279317973,8.479857335497327
1330,8.669996260118392,8.481979789625255
1331,8.342463157157297,8.477908768730886
1332,8.84699485546448,8.477044304174443
1333,8.492222781906177,8.479934796007083
1334,8.578732131424264,8.476269900626077
1335,8.63006080919378,8.479269663116119
1336,8.556795508102383,8.47882053989127
1337,8.651255090153398,8.47745643612549
1338,7.556090303360966,8.466763467819908
1339,8.596923029951016,8.463993920446853
1340,8.673657414151325,8.47402999975547
1341,8.53095438279958,8.471085979290995
1342,8.776576880041706,8.472155470130284
1343,8.506168575271204,8.471676102793593
1344,8.697273666624424,8.473221243272107
1345,8.626827138818088,8.477054961750893
1346,8.805080464837758,8.482436615327714
1347,8.54964942759188,8.4782509893809
1348,8.708743374189362,8.478935568038068
1349,8.636352835510564,8.477953488392574
1350,8.581833497608729,8.48403606763901
1351,8.056859495040403,8.478969749126929
1352,8.781389078654763,8.479966084535867
1353,7.868731794686581,8.471027448784929
1354,7.913287577089722,8.460572418835403
1355,8.31490895517792,8.457650540079067
1356,8.81210393386929,8.461586944344358
1357,8.343215572098181,8.469011234100428
1358,9.008359112691233,8.472300005712867
1359,8.451816355562723,8.474533727246484
1360,7.563102096992363,8.462088844175277
1361,8.408495814733573,8.47344683840152
1362,8.488998302447946,8.471259553265106
1363,8.033181337178295,8.462720509812037
1364,6.80515335672063,8.45321398916476
1365,8.603651845307501,8.454607229180835
1366,8.455546941334244,8.451484578235274
1367,8.264469796721215,8.449781446114448
1368,7.743318403764041,8.436851041873092
1369,8.048512250135019,8.449036814502872
1370,8.836956741855538,8.449599032028537
1371,8.826116027591894,8.452514195394455
1372,8.708295276670508,8.450922679386048
1373,8.596714130556542,8.44923731440249
1374,7.5230162724556715,8.436079928846475
1375,7.062589080945758,8.423594605350724
1376,8.796948601573515,8.421921589637474
1377,8.970920899115594,8.427506975176778
1378,7.58996751716505,8.416856105123268
1379,8.862192511953328,8.417514303950764
1380,8.011784050371103,8.408831734936621
1381,8.554737874801758,8.410128333286904
1382,8.849718300430114,8.408909761268747
1383,8.690056144729816,8.40780340551775
1384,8.702629759892153,8.406452260617684
1385,8.486100343624148,8.406176147876083
1386,8.65511523123252,8.407454836237955
1387,8.24020410075218,8.407559468157869
1388,8.314300226731772,8.405065196977336
1389,8.436960656964489,8.414556605846947
1390,8.688954672415607,8.413654738827686
1391,8.693227296006542,8.417016914149976
1392,8.277215545538583,8.412406194889368
1393,8.845229532882971,8.416409278569704
1394,8.647878183482206,8.415826656635787
1395,8.880291440652595,8.420192453576947
1396,8.424940084255342,8.415115572087721
1397,9.024900643571213,8.41748939037205
1398,8.808022471799907,8.420399637220086
1399,8.592755816831943,8.416366062485398
1400,7.993181600367382,8.414967385832236
1401,8.46916631831344,8.414733144743375
1402,8.50823844531099,8.422732382503627
1403,8.984868892518376,8.437119504195259
1404,8.45494891085449,8.437828407412068
1405,8.770838511875352,8.440623802810956
1406,8.656253343707496,8.450808093746517
1407,9.079298057878594,8.461235588108098
1408,8.665753975166176,8.462775474538436
1409,7.742395248338671,8.456063759668487
1410,8.657598424988997,8.459379180098546
1411,8.936909935254777,8.464546500607044
1412,8.8713386755164,8.465877141066919
1413,8.690604693651247,8.463182788463628
1414,8.862255867835367,8.469220467419518
1415,8.64021826416953,8.469159170183586
1416,8.628570211531374,8.471463089988685
1417,9.051444348513984,8.474717581785532
1418,8.776554230594904,8.477339382021666
1419,8.391084962246778,8.4762717785452
1420,8.657558904523732,8.490543702797746
1421,8.931442932844167,8.501543978677915
1422,8.798257940405378,8.5071865204021
1423,8.305674678276937,8.509393594891405
1424,8.393878705243973,8.506843958086934
1425,8.908619011859246,8.507324283930771
1426,8.894499659057416,8.5115155098981
1427,8.902452115594937,8.512431136066338
1428,8.509390587339427,8.512318477744303
1429,8.58572172879965,8.51297512223912
1430,8.871180166263041,8.514986961300567
1431,8.522442750740927,8.516786757236403
1432,8.70763080441107,8.515393116725868
1433,8.594246799784663,8.516413356904653
1434,8.337952939558619,8.514005564985997
1435,8.583941383698935,8.513544370731049
1436,8.83498749626231,8.516326290612646
1437,8.395918082737705,8.513772920538491
1438,8.620106167874601,8.524413079183628
1439,8.857674480032015,8.527020593684437
1440,7.983830636184998,8.520122325904772
1441,6.569992390793271,8.500512705984711
1442,8.60340980342075,8.498781035218501
1443,8.918040957880972,8.502899759044599
1444,8.894926829265918,8.504876290671014
1445,8.642441115229358,8.505032430435126
1446,8.93511305090512,8.5063327562958
1447,8.508916204283992,8.50592542406272
1448,8.934546415713434,8.508183454477962
1449,8.48149156226612,8.506634841745518
1450,8.589437210720362,8.506710878876634
1451,8.69993198695285,8.513141603795757
1452,8.605019071195496,8.511377903721165
1453,8.613872693118717,8.518829312705487
1454,8.885602818577528,8.528552465120363
1455,8.521801982528016,8.530621395393865
1456,8.522324696768234,8.527723603022855
1457,8.395934451471211,8.528250791816586
1458,8.46437643345546,8.522810965024227
1459,7.473535152176311,8.513028152990364
1460,8.695153306027398,8.524348665080714
1461,8.396589824360296,8.52422960517698
1462,8.272292706875975,8.522062549221262
1463,8.50217174752536,8.526752453324733
1464,8.783406153721948,8.546534981294746
1465,8.229036670832729,8.542788829549998
1466,8.49129209811704,8.543146281117826
1467,8.954176219396631,8.55004334534458
1468,8.782335702382069,8.560433518330761
1469,8.453301026666441,8.564481406096075
1470,6.554895943206076,8.54166079810958
1471,8.963852522028915,8.54303816305395
1472,8.49007445042504,8.540855954791496
1473,8.611482687593252,8.541003640361861
1474,8.919272834630402,8.554966205983611
1475,8.97714815957768,8.574111796769929
1476,8.427448116624866,8.570416791920442
1477,8.864768453804578,8.569355267467333
1478,8.342306901326866,8.57687866130895
1479,8.836135932245286,8.57661809551187
1480,8.330987793532127,8.57981013294348
1481,8.558003382335311,8.579842788018816
1482,8.501935260974516,8.576364957624259
1483,8.987033473488363,8.579334730911846
1484,8.366410236977917,8.575972535682702
1485,8.531850499821955,8.57643003724468
1486,8.334758938598013,8.573226474318336
1487,8.470499464460401,8.575529427955418
1488,8.674193597062635,8.579128361658727
1489,8.879514661134834,8.58355390170043
1490,8.67912225527791,8.583455577529055
1491,7.632394037038437,8.572847244939373
1492,8.165642197901489,8.571731511463001
1493,8.897793264714082,8.572257148781313
1494,8.57037120872464,8.571482079033736
1495,7.937797732882434,8.562057141956036
1496,8.529032442836217,8.563098065541844
1497,9.004637863220937,8.56289543773834
1498,8.929665601094007,8.564111869031281
1499,8.273207257452668,8.560916383437489
1500,8.350422909155492,8.56448879652537
1501,8.982117820756937,8.569618311549807
1502,8.383162220646547,8.568367549303161
1503,8.424545261447381,8.56276431299245
1504,8.248817465002093,8.560702998533927
1505,8.81467883343619,8.561141401749534
1506,8.685025916759235,8.561429127480054
1507,8.77678292668481,8.558403976168115
1508,8.8225821757874,8.559972258174328
1509,8.256881538730898,8.56511712107825
1510,8.747446164469366,8.566015598473053
1511,8.87906556762724,8.565437154796777
1512,8.82823876813257,8.565006155722939
1513,8.556672689357324,8.56366683568
1514,8.123427452237031,8.556278551524017
1515,8.066825830604607,8.550544627188367
1516,8.524971183620467,8.549508636909259
1517,6.058347160370719,8.519577665027825
1518,8.469123700053379,8.51650335972241
1519,8.487340249135263,8.517465912591296
1520,8.41891532821765,8.515079476828234
1521,8.547476493056188,8.511239812430356
1522,8.544270691385245,8.508699939940154
